DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation
0,0.46586745805076546,-0.4270740319253966,299.32299708026403,14.095529798700559,19.89162026620213,8.299439380275139,0.0759268499131019,38.66185869870358,190.03893948350935,89.90925079137402,2548.1161777081747
1,0.4266608960300173,-0.3751640938566714,303.08192028285896,15.255416043792177,21.693733010750865,8.81709893645743,0.5289427874506755,23.209837924800503,211.25767198633193,89.85232757616556,2315.5396637365693
2,0.466768354995946,-0.42612172086466604,299.7553432381302,14.715190330756325,20.593923179425246,8.836457514976084,0.5471861072818266,33.079004590941565,197.54980844419833,89.8906974370202,2430.192669491694
3,0.4452472631693423,-0.4029878472605029,301.01510844502195,14.421289509955347,20.459358927175806,8.383220046113367,15.878149652491917,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932
4,0.5209380502335101,-0.48872681834919207,297.76867159833586,14.659542789454045,20.13799897408942,9.181086779266943,0.5033818371631199,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746
5,0.45210400155940117,-0.4177018841226263,297.9824835223768,13.009566097345925,18.512010845733805,7.507121501432889,0.6325469884777367,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049
6,0.4093598703247761,-0.37621897776119406,295.9079101989355,10.69982947057738,16.050198023104166,5.349461179972024,0.8383030250071429,61.59033711155952,192.54619716739523,89.97250061577975,3187.4470751738095
7,0.3970249932396166,-0.36713257555591056,292.8432351748366,9.847825383386581,14.96851142766773,4.727139590367413,1.0532960532651758,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083
