DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation
0,0.40956246305488353,-0.03178793269623656,300.1440210334875,14.27095889558354,20.15999482056775,8.38192293484177,0.07140608865979843,38.66185869870358,190.03893948350935,89.90925079137402,2548.1161777081747
1,0.31032280913132265,-0.13226530023798302,305.69916865206727,15.432825653730914,21.97342660726673,8.892224724342759,0.4885643591306943,23.209837924800503,211.25767198633193,89.85232757616556,2315.5396637365693
2,0.4114910322042171,-0.07055143533125939,300.5285861228454,14.896930258082685,20.865976168163453,8.927884285168503,0.5075353439668169,33.079004590941565,197.54980844419833,89.8906974370202,2430.192669491694
3,0.367067577602037,-0.0038746739350457634,302.5480008690432,14.589054071268285,20.728760955007747,8.449347131624991,15.11047473698989,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932
4,0.4976074655684702,0.0214695440696817,297.8537791561879,14.836138035818918,20.40672340857178,9.265552621173315,0.4798399854816828,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746
5,0.3999697070376145,0.039872601069602956,298.30841015932896,13.173610311600546,18.771410029548306,7.575810515166212,0.5879169847574345,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049
6,0.3714873658309524,0.05009376642321429,296.10277572570357,10.87618754725119,16.319281827684524,5.433093179908928,0.7723649509809525,61.59033711155952,192.54619716739523,89.97250061577975,3187.4470751738095
7,0.385129849543131,0.06320464993610224,293.23202247156865,10.047375429207667,15.245802617252396,4.848948469929712,0.9652735183833865,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083
