DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation
0,0.40081846566864765,-0.36205405128611484,300.5631892496274,14.1672934062355,20.051573905716687,8.283012772108398,0.11544217957939529,38.66185869870358,190.03893948350935,89.90925079137402,2548.1161777081747
1,0.3763254151162425,-0.3248148877299717,305.0200803223428,15.300360624452718,21.846562064844484,8.754158870567075,0.7820160603468426,23.209837924800503,211.25767198633193,89.85232757616556,2315.5396637365693
2,0.41616384927669886,-0.37545454566240705,300.71056773078664,14.78835533313102,20.758458872451374,8.81825154206887,0.8107250571735956,33.079004590941565,197.54980844419833,89.8906974370202,2430.192669491694
3,0.38265575490291553,-0.3404622554021755,302.68753436516425,14.47637496469267,20.60972474902502,8.343024996688538,24.5427191590834,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932
4,0.47002717336998984,-0.43790951946785206,298.36928925433443,14.741954121542944,20.29617293274436,9.187735276243359,0.7863138199608476,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746
5,0.3498354146504026,-0.31545885067756485,299.5443908488113,13.092928078809516,18.675423650744253,7.51043247570905,0.959618622631892,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049
6,0.3032977034758785,-0.27018186379928527,297.73180956332914,10.803128571654762,16.241460482630952,5.364796681261309,1.2451959634636904,61.59033711155952,192.54619716739523,89.97250061577975,3187.4470751738095
7,0.37994773430670925,-0.3500775274760384,293.68905288831166,9.976749266645367,15.208412367603835,4.745086098805111,1.537732741402556,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083
