DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation
0,0.4163207086613998,-0.04386330265370197,300.08721257226705,13.798402352969989,19.733510411077827,7.863294259632587,0.07165247544904815,38.66185869870358,190.03893948350935,89.90925079137402,2548.1161777081747
1,0.39626781721494886,-0.21814594833721662,303.5514378988831,14.949827612092836,21.51914198680176,8.380513181976594,0.5057734416409048,23.209837924800503,211.25767198633193,89.85232757616556,2315.5396637365693
2,0.4278356008617315,-0.0894555985731422,300.32653972393365,14.427286928277821,20.444512245461432,8.410061550589155,0.5177207825034643,33.079004590941565,197.54980844419833,89.8906974370202,2430.192669491694
3,0.3947022001867731,-0.03350152257892336,301.93410973145825,14.110261731834969,20.288293739423942,7.932229663357222,14.870538090715183,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932
4,0.46669913196390445,0.051835579068757937,298.9564151007075,14.362199604745003,19.976187841831628,8.748211354988392,0.4749693911516659,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746
5,0.33375619495857456,0.10980771731098224,300.08815257657494,12.70876565354091,18.364467386712747,7.053063879614692,0.6004571571805175,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049
6,0.27624770744189603,0.1484020485061162,297.26811685504885,10.4164513056,15.928189993455359,4.904712602869048,0.7943805058708334,61.59033711155952,192.54619716739523,89.97250061577975,3187.4470751738095
7,0.2950030966206897,0.17004303228873238,293.0768400099315,9.591861224664536,14.894897121853035,4.2888256918115015,0.9973646387827475,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083
