DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation
0,0.4050853744325868,-0.36640368553729,300.75742993585203,13.99390733499989,19.855065722096864,8.132748962691712,0.10614434778129898,38.66185869870358,190.03893948350935,89.90925079137402,2548.1161777081747
1,0.3398050526396481,-0.2883074118540685,306.4516237574595,15.140168486152056,21.64053281113729,8.639804120623939,0.7253177574161169,23.209837924800503,211.25767198633193,89.85232757616556,2315.5396637365693
2,0.40259621830629877,-0.3619004797590266,301.4641246475853,14.61713193902834,20.55877425375094,8.675489647267927,0.7436398856547292,33.079004590941565,197.54980844419833,89.8906974370202,2430.192669491694
3,0.37259082557251455,-0.33039778620606686,303.2783861546421,14.304762410891506,20.410651289949442,8.1988734920386,22.595166989580115,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932
4,0.49145002026333573,-0.45929313891969414,298.1017831088927,14.559874954033809,20.10522679388015,9.014523203993397,0.7263716680729311,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746
5,0.3886215947619354,-0.35423957060842304,298.7990520527487,12.89903870598923,18.47133344786208,7.326744144261534,0.8688843836285163,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049
6,0.3434461056714286,-0.31035240367500005,296.5874328668957,10.601277477277977,16.026893304883927,5.175661858248215,1.1228229431595238,61.59033711155952,192.54619716739523,89.97250061577975,3187.4470751738095
7,0.33515258420127797,-0.3052663639520767,294.10968987254904,9.750467800654953,14.937207634920128,4.563728674610224,1.3827444804408946,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083
