DN,nbr,dnbr,lst,mean_temp,max_temp,min_temp,prec_sum,totc,aspect,slope,Elevation,Year,nbr_prefire,nbr_change
1,0.3509894352692126,-0.173019870150715,305.4103070623487,14.918821011757933,21.367059930700595,8.470582185472667,0.5914369608859567,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2015,0.1779816679454916,0.173007767323721
2,0.413691544093474,-0.072611416910845,300.8774645619519,14.416652955191124,20.303328688515567,8.529977345459763,0.6111005265975457,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2015,0.3411445246960932,0.07254701939738079
3,0.3717560323148781,-0.0084198293934462,302.6035361251747,14.096656215478044,20.15113553421544,8.042176986081333,18.267394454388885,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2015,0.3632793776042512,0.008476654710626863
4,0.4787265568995014,0.0411017732182263,298.1758383579585,14.370545218387042,19.85511013250048,8.885980436447506,0.582057003520436,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2015,0.5190380904482726,-0.04031153354877126
5,0.362562566879097,0.0773792598891064,298.4012707960393,12.709998774149334,18.22726885817393,7.192728693292397,0.7122474598535605,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2015,0.4397312855685581,-0.07716871868946112
6,0.3163488363356733,0.1052435286628425,295.56938674918547,10.411087584644047,15.761401211651783,5.060773892016666,0.9324906916666666,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2015,0.4214955090863095,-0.10514667275063622
7,0.2970564344556962,0.1502926039230769,292.1107641404605,9.587349558939296,14.675817779073482,4.498881446738019,1.1609568041789138,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2015,0.4481518772236422,-0.151095442767946
0,0.4095624630548835,-0.0317879326962365,300.1440210334875,14.27095889558354,20.15999482056775,8.38192293484177,0.0714060886597984,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2016,0.3778031063722284,0.03175935668265506
1,0.3103228091313226,-0.132265300237983,305.69916865206727,15.432825653730914,21.97342660726673,8.892224724342759,0.4885643591306943,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2016,0.1779816679454916,0.13234114118583098
2,0.4114910322042171,-0.0705514353312593,300.5285861228454,14.896930258082683,20.865976168163453,8.927884285168503,0.5075353439668169,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2016,0.3411445246960932,0.07034650750812393
3,0.367067577602037,-0.0038746739350457,302.5480008690432,14.589054071268285,20.728760955007747,8.449347131624991,15.11047473698989,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2016,0.3632793776042512,0.0037881999977857905
4,0.4976074655684702,0.0214695440696817,297.8537791561879,14.836138035818918,20.40672340857178,9.265552621173317,0.4798399854816828,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2016,0.5190380904482726,-0.021430624879802462
5,0.3999697070376145,0.0398726010696029,298.30841015932896,13.173610311600546,18.771410029548303,7.575810515166212,0.5879169847574345,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2016,0.4397312855685581,-0.03976157853094364
6,0.3714873658309524,0.0500937664232142,296.1027757257036,10.87618754725119,16.319281827684524,5.433093179908928,0.7723649509809525,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2016,0.4214955090863095,-0.05000814325535713
7,0.385129849543131,0.0632046499361022,293.23202247156865,10.047375429207667,15.245802617252396,4.848948469929712,0.9652735183833864,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2016,0.4481518772236422,-0.06302202768051118
0,0.4050853744325868,-0.36640368553729,300.75742993585203,13.99390733499989,19.855065722096864,8.132748962691712,0.1061443477812989,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2017,0.3778031063722284,0.027282268060358383
1,0.3398050526396481,-0.2883074118540685,306.4516237574595,15.140168486152056,21.64053281113729,8.639804120623939,0.7253177574161169,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2017,0.1779816679454916,0.1618233846941565
2,0.4025962183062987,-0.3619004797590266,301.4641246475853,14.61713193902834,20.55877425375094,8.675489647267927,0.7436398856547292,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2017,0.3411445246960932,0.06145169361020553
3,0.3725908255725145,-0.3303977862060668,303.2783861546421,14.304762410891506,20.41065128994944,8.1988734920386,22.595166989580115,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2017,0.3632793776042512,0.009311447968263276
4,0.4914500202633357,-0.4592931389196941,298.1017831088927,14.559874954033807,20.10522679388015,9.014523203993395,0.7263716680729311,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2017,0.5190380904482726,-0.027588070184936975
5,0.3886215947619354,-0.354239570608423,298.7990520527487,12.89903870598923,18.47133344786208,7.326744144261534,0.8688843836285163,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2017,0.4397312855685581,-0.0511096908066227
6,0.3434461056714286,-0.310352403675,296.5874328668957,10.601277477277977,16.026893304883927,5.175661858248215,1.1228229431595238,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2017,0.4214955090863095,-0.07804940341488092
7,0.3351525842012779,-0.3052663639520767,294.10968987254904,9.750467800654953,14.937207634920128,4.563728674610224,1.3827444804408946,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2017,0.4481518772236422,-0.11299929302236428
0,0.434192875394636,-0.3953020071556226,299.22297006094755,13.719101777473796,19.60264141887514,7.835562222355879,0.088642208775028,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2018,0.3778031063722284,0.05638976902240761
1,0.3949955765819698,-0.3437480012371361,302.87861425864776,14.873538622847,21.395621611167137,8.351455830400095,0.6028461045562362,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2018,0.1779816679454916,0.2170139086364782
2,0.4380135693702608,-0.3973773816536608,299.57860164972533,14.345729938304824,20.31579914052375,8.375660843196176,0.6266089687772769,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2018,0.3411445246960932,0.09686904467416763
3,0.4104298641903852,-0.3678260154110321,301.0054884013609,14.035325098151302,20.161284298261496,7.909366037431839,18.813872717616725,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2018,0.3632793776042512,0.047150486586133966
4,0.4888324703198278,-0.4567459895563456,297.6759384771759,14.278727371814371,19.84089935342767,8.716555453671702,0.5947524352192538,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2018,0.5190380904482726,-0.030205620128444854
5,0.4038232804723042,-0.3684599986919659,298.36474588986056,12.626740055730911,18.21614408467449,7.037336010039865,0.7387305503962385,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2018,0.4397312855685581,-0.035908005096253914
6,0.3869747250015723,-0.3524773902109375,296.3103049611809,10.340507968713096,15.782318953830355,4.89869678567381,0.9804014227619048,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2018,0.4214955090863095,-0.03452078408473719
7,0.4454099352676056,-0.4135913957481481,294.5981092095395,9.483423787214058,14.721122499584665,4.245724794469648,1.233084027913738,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2018,0.4481518772236422,-0.0027419419560366087
0,0.4008184656686476,-0.3620540512861148,300.5631892496274,14.1672934062355,20.051573905716687,8.283012772108398,0.1154421795793952,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2019,0.3778031063722284,0.02301535929641918
1,0.3763254151162425,-0.3248148877299717,305.0200803223428,15.300360624452718,21.846562064844484,8.754158870567075,0.7820160603468426,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2019,0.1779816679454916,0.1983437471707509
2,0.4161638492766988,-0.375454545662407,300.71056773078664,14.78835533313102,20.75845887245137,8.81825154206887,0.8107250571735956,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2019,0.3411445246960932,0.07501932458060562
3,0.3826557549029155,-0.3404622554021755,302.68753436516425,14.47637496469267,20.60972474902502,8.343024996688538,24.5427191590834,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2019,0.3632793776042512,0.01937637729866426
4,0.4700271733699898,-0.437909519467852,298.36928925433443,14.741954121542944,20.29617293274436,9.18773527624336,0.7863138199608476,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2019,0.5190380904482726,-0.04901091707828287
5,0.3498354146504026,-0.3154588506775648,299.5443908488113,13.092928078809516,18.675423650744253,7.51043247570905,0.959618622631892,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2019,0.4397312855685581,-0.08989587091815554
6,0.3032977034758785,-0.2701818637992852,297.73180956332914,10.803128571654762,16.241460482630952,5.364796681261309,1.2451959634636904,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2019,0.4214955090863095,-0.11819780561043103
7,0.3799477343067092,-0.3500775274760384,293.68905288831166,9.976749266645369,15.208412367603836,4.745086098805111,1.537732741402556,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2019,0.4481518772236422,-0.068204142916933
0,0.4658674580507654,-0.4270740319253966,299.32299708026403,14.09552979870056,19.89162026620213,8.299439380275139,0.0759268499131019,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2020,0.3778031063722284,0.08806435167853699
1,0.4266608960300173,-0.3751640938566714,303.08192028285896,15.255416043792176,21.693733010750865,8.81709893645743,0.5289427874506755,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2020,0.1779816679454916,0.24867922808452567
2,0.466768354995946,-0.426121720864666,299.7553432381302,14.715190330756323,20.593923179425246,8.836457514976084,0.5471861072818266,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2020,0.3411445246960932,0.1256238302998528
3,0.4452472631693423,-0.4029878472605029,301.01510844502195,14.421289509955349,20.459358927175806,8.383220046113367,15.878149652491915,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2020,0.3632793776042512,0.0819678855650911
4,0.5209380502335101,-0.488726818349192,297.76867159833586,14.659542789454044,20.13799897408942,9.181086779266945,0.5033818371631199,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2020,0.5190380904482726,0.0018999597852374928
5,0.4521040015594011,-0.4177018841226263,297.9824835223768,13.009566097345925,18.512010845733805,7.507121501432889,0.6325469884777367,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2020,0.4397312855685581,0.012372715990842997
6,0.4093598703247761,-0.376218977761194,295.9079101989355,10.69982947057738,16.050198023104166,5.349461179972024,0.8383030250071429,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2020,0.4214955090863095,-0.012135638761533396
7,0.3970249932396166,-0.3671325755559105,292.8432351748366,9.84782538338658,14.96851142766773,4.727139590367413,1.0532960532651758,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2020,0.4481518772236422,-0.051126883984025595
0,0.4083797829523108,-0.4270740319253966,298.5445650663319,13.934408670015566,19.83788167326036,8.030935585754088,0.1125319553188129,38.66185869870358,190.03893948350932,89.90925079137402,2548.1161777081747,2021,0.3778031063722284,0.030576676580082396
1,0.2937071547486244,-0.3751640938566714,303.8953235093583,15.088797096419416,21.64592884544455,8.53166497786475,0.7585038347153629,23.209837924800503,211.25767198633196,89.85232757616556,2315.5396637365693,2021,0.1779816679454916,0.1157254868031328
2,0.4042756461958033,-0.426121720864666,299.1594830792947,14.562657948233868,20.54717713625002,8.57813871076083,0.7892542033345438,33.079004590941565,197.54980844419836,89.8906974370202,2430.192669491694,2021,0.3411445246960932,0.06313112149971012
3,0.3645292245867664,-0.4029878472605029,300.70134343622846,14.248256228376489,20.402675781303785,8.093836479956382,24.03350478144077,34.91432485222489,200.4104692029597,89.83184624611705,2490.258672130932,2021,0.3632793776042512,0.0012498469825151792
4,0.4995001015459321,-0.488726818349192,296.5872761337035,14.498853925433504,20.06946540144078,8.928242404114785,0.7652140409725472,40.546166180628894,175.83264185802858,89.86999639322033,2450.39696697746,2021,0.5190380904482726,-0.019537988902340542
5,0.4233663603522859,-0.4177018841226263,296.3045291081927,12.846207574038418,18.453871790983765,7.238543412660987,0.931974439929272,49.23138787580614,170.8261060458826,89.88853769817392,2769.363576795049,2021,0.4397312855685581,-0.016364925216272197
6,0.3936891653897763,-0.376218977761194,293.80207422532914,10.553446926214283,16.01682614034226,5.090067806208929,1.2157059108690476,61.59033711155952,192.54619716739523,89.97250061577975,3187.447075173809,2021,0.4214955090863095,-0.02780634369653323
7,0.3795374050197368,-0.3671325755559105,291.28152140590163,9.71956618528754,14.990977727507984,4.448154606654952,1.5057680783897764,64.31774124479233,239.3560948940671,89.92877331980831,3330.810812198083,2021,0.4481518772236422,-0.06861447220390537
